net_metering,feedin_tariff,cooperate_tax,property_tax,sales_tax,rebate,avg_electricity_retail_rate,incentive_count_residential,incentive_count_nonresidential,incentive_residential_state_level,incentive_nonresidential_state_level,average_household_size,housing_unit_median_gross_rent,housing_unit_median_value,average_household_income,gini_index,population_density,poverty_family_below_poverty_level_rate,employ_rate,race_asian_rate,race_black_africa_rate,race_white_rate,race_indian_alaska_rate,race_islander_rate,race_two_more_rate,diversity,heating_fuel_coal_coke_rate,heating_fuel_electricity_rate,heating_fuel_solar_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_gas_rate,heating_fuel_none_rate,electricity_price_residential,voting_2016_dem_percentage,voting_2016_gop_percentage,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,occupation_construction_rate,occupation_public_rate,occupation_information_rate,occupation_finance_rate,occupation_education_rate,occupation_administrative_rate,occupation_manufacturing_rate,occupation_wholesale_rate,occupation_retail_rate,occupation_transportation_rate,occupation_arts_rate,occupation_agriculture_rate,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,health_insurance_public_rate,health_insurance_none_rate,age_median,travel_time_average,number_of_years_of_education,fips
21,9,0,38,0,10,14.72,75,85,15,16,2.81,456,350000,26479.69201,0.4461,6027.147,0.363367799,0.82345679,0.045859001,0.482546201,0.088637919,0,0.141683778,0.125598905,0.707959538,0,0.121270452,0,0,0.841193455,0.02213667,16.99,0.855316936,0.094425054,0.235342692,0.308009909,0.316267547,0.129644922,0.01073493,0,0,0.12696783,0.143737166,0,0.01266256,0.094798084,0.087953457,0.018138261,0.057152635,0.131074606,0.052361396,0.166666667,0.651588065,1,0.010494753,0.128935532,0,0.013493253,0.251874063,0.091454273,0.022488756,0.047976012,0.170914543,0.076461769,0.11844078,0,0.079716563,0.054915855,0.806451613,0.063829787,0.621580547,0.042553191,0.022796353,0.009118541,0,0.20668693,0.032467532,0.246753247,0.230519481,0.172077922,0.237012987,0.081168831,0.691307324,0.034565366,20.3,29,12.27415359,6075023103
21,9,0,38,0,10,14.72,75,85,15,16,3.45,1120,559200,70114.57166,0.5547,13195.36,0.295429208,0.85158371,0.103099885,0.437887486,0.263145809,0,0.008955224,0.058323766,0.708362559,0,0.112890312,0,0,0.873498799,0.013610889,16.99,0.855316936,0.094425054,0.303828591,0.218475588,0.319634703,0.114506498,0.03652968,0.007024939,0,0.092537313,0.139150402,0.022273249,0.023191734,0.165786452,0.158668197,0.044546498,0.100114811,0.08564868,0.041791045,0.068427095,0.71817454,1,0.148777896,0.052072264,0.022848034,0.035600425,0.1424017,0.174282678,0.031349628,0.007970244,0.11477152,0.058979809,0.207226355,0,0.070684524,0.536458333,0.754507628,0.010989011,0.546153846,0.041758242,0.081318681,0.008241758,0.01043956,0.284065934,0.09,0.268333333,0.101111111,0.266666667,0.088888889,0.120555556,0.375200918,0.097588978,36.4,31,12.16438356,6075023200
21,9,0,38,0,10,14.72,75,85,15,16,2.07,2202,876100,147825.6591,0.4755,19035.62,0.10845987,0.943018994,0.205688282,0.088282139,0.587485779,0.013196815,0,0.032309443,0.598206515,0,0.262711864,0.005649718,0,0.706214689,0.025423729,16.99,0.855316936,0.094425054,0.050182226,0.021586768,0.183627698,0.302214746,0.281469022,0.090271937,0.070647603,0.08668942,0.203185438,0.007963595,0.062571104,0.144027304,0.182025028,0.07963595,0.132195677,0.026848692,0.022525597,0.017974972,0.434086629,1,0.031095406,0.039222615,0.091166078,0.060070671,0.165724382,0.226855124,0.0795053,0.013780919,0.0795053,0.024734982,0.054770318,0.006007067,0.046250561,0.591378536,0.726651481,0.108758076,0.345656856,0.055994257,0.083632448,0.003948313,0.025843503,0.350323044,0.041482078,0.051550544,0.289971808,0.199355618,0.21345147,0.138944825,0.198407281,0.108077361,43.1,38,16.51247547,6075021600
21,9,0,38,0,10,14.72,75,85,15,16,2.11,2018,1150700,178800.822,0.5154,26678.11,0,0.954361641,0.098673947,0.01150546,0.82975819,0.000195008,0,0.039781591,0.29964637,0,0.255651459,0.004932182,0.004932182,0.683107275,0.020961776,16.99,0.855316936,0.094425054,0.053876158,0.040711848,0.117991224,0.46050707,0.205509508,0.093125305,0.028278888,0.032956318,0.329563183,0.019695788,0.02574103,0.163416537,0.108814353,0.06474259,0.087948518,0.029446178,0.026716069,0.041731669,0.335388409,1,0.011803874,0.020883777,0.05720339,0.130750605,0.132869249,0.300847458,0.111682809,0.019975787,0.092312349,0.005750605,0.100484262,0,0.09046729,0.274392523,0.60626703,0.138048178,0.325818406,0.044163064,0.113650401,0,0.034589253,0.323347746,0.083840917,0.138659979,0.231816553,0.250447868,0.153708348,0.12611967,0.129290172,0.027301092,33.3,31,16.18820088,6075012800
21,9,0,38,0,10,14.72,75,85,15,16,3.86,1234,621800,87630.25253,0.3942,25902.29,0.063267813,0.880538158,0.634391944,0.0116189,0.1860315,0.008907823,0,0.023495998,0.54379789,0.004040404,0.194444444,0,0,0.778787879,0.022727273,16.99,0.855316936,0.094425054,0.22733493,0.304139583,0.212452959,0.182346904,0.061751625,0.011973999,0,0.073328169,0.181771237,0.01742835,0.037955074,0.102504518,0.144332559,0.089207333,0.181513039,0.057061709,0.017299251,0.050348567,0.822222222,1,0.067702845,0.022655427,0.017650158,0.077449947,0.146469968,0.121443625,0.055848261,0.009483667,0.177028451,0.041622761,0.19573235,0.002634352,0.046701974,0.644679827,0.707991038,0.037339875,0.486236032,0.02207686,0.1281003,0.003815754,0.013082584,0.296266013,0.005379388,0.258776897,0.141279728,0.2400906,0.169026048,0.143261608,0.33311789,0.120217166,42.4,36,12.72322956,6075026200
21,9,0,38,0,10,14.72,75,85,15,16,2.52,3501,972600,206027.3446,0.4885,11142.46,0.006535948,0.932802829,0.284886313,0.013820776,0.596522514,0,0,0.081141329,0.555667416,0,0.093785311,0,0,0.906214689,0,16.99,0.855316936,0.094425054,0.022891566,0.098795181,0.242168675,0.308433735,0.186144578,0.109036145,0.03253012,0.029424877,0.072670531,0.033437361,0.069103879,0.138653589,0.157824342,0.131074454,0.137316095,0.040124833,0.03031654,0.083816317,0.691525424,1,0.018009479,0.065402844,0.015165877,0.132701422,0.247393365,0.222748815,0.111848341,0.03507109,0.032227488,0.034123223,0.039810427,0,0.019933555,0.831672204,0.716378162,0.092843327,0.546421663,0.035783366,0.089941973,0.006769826,0.020309478,0.20212766,0.053304904,0.201492537,0.26119403,0.226012793,0.159914712,0.086353945,0.267944717,0.051716451,46.5,29,16.01746988,6075030600
21,9,0,38,0,10,14.72,75,85,15,16,2.56,1337,844600,111660.2501,0.5181,15241.18,0.056230032,0.954698421,0.417771304,0.027676621,0.481136198,0,0,0.073415878,0.58781921,0,0.280030315,0,0,0.693823418,0,16.99,0.855316936,0.094425054,0.091356674,0.131291028,0.262035011,0.308898614,0.149525894,0.044128373,0.012764406,0.057392571,0.157028405,0.019373634,0.07006555,0.15396941,0.141296431,0.0997815,0.157319738,0.036707939,0.00975965,0.028550619,0.593027662,1,0.054772234,0.036605206,0.032809111,0.069956616,0.268980477,0.159164859,0.024403471,0.014642082,0.088665944,0.065075922,0.075650759,0,0.056151645,0.549713877,0.606376057,0.106006089,0.404649875,0.053418212,0.144478273,0.022419042,0.028231387,0.240797122,0.040866873,0.112693498,0.20619195,0.275851393,0.2374613,0.099380805,0.305563733,0.024138946,42.9,34,14.80342815,6075047901
21,9,0,38,0,10,14.72,75,85,15,16,2.85,1551,691800,95777.36578,0.4555,16989.7,0.035772358,0.913485374,0.657741717,0.010141988,0.254496281,0.001893171,0.001893171,0.045706558,0.499617224,0,0.14368482,0,0,0.799536501,0.056778679,16.99,0.855316936,0.094425054,0.204769589,0.173032096,0.29316837,0.274878967,0.0387305,0.010041241,0.005379236,0.098444895,0.148208249,0.035294118,0.067883705,0.103042596,0.143610548,0.104124408,0.151994591,0.03326572,0.015686275,0.03908046,0.712630359,1,0.035820896,0.088738128,0.066757123,0.07109905,0.245590231,0.125101764,0.072998643,0.027137042,0.086295794,0.024151967,0.119674355,0,0.005760369,0.682411674,0.488463703,0.034893381,0.565494323,0.013292717,0.149266131,0,0.016892827,0.204375519,0.033285509,0.105308465,0.132281205,0.308751793,0.238737446,0.144906743,0.329276538,0.075456389,45.1,37,13.23794155,6075035300
21,9,0,38,0,10,14.72,75,85,15,16,2.83,1430,746200,109747.5152,0.4664,17582.53,0.066339066,0.901841869,0.535175164,0.02663059,0.357020792,0,0,0.056679009,0.581602022,0.011313131,0.116363636,0.002424242,0,0.846464646,0.013333333,16.99,0.855316936,0.094425054,0.194372455,0.150129582,0.241577194,0.277860052,0.086264347,0.031099593,0.018696779,0.090714896,0.151381373,0.038308174,0.038877813,0.148390772,0.154229564,0.066790088,0.171318713,0.050840216,0.026203361,0.022073483,0.657777778,1,0.077210461,0.067247821,0.053300125,0.068244085,0.206973848,0.154171856,0.028891656,0.036861768,0.101618929,0.029140722,0.135990037,0.001992528,0.039208075,0.54386646,0.60028551,0.0625,0.487804878,0.010924797,0.170477642,0.005335366,0.005335366,0.24847561,0.066666667,0.167479675,0.130894309,0.108401084,0.343360434,0.169918699,0.234690971,0.058245514,43.9,36,13.7828582,6075035400
21,9,0,38,0,10,14.72,75,85,15,16,1.76,1639,827200,117833.683,0.4464,27432.48,0.196682464,0.95716862,0.121452145,0.026732673,0.725082508,0.013531353,0,0.052475248,0.452165692,0,0.284965035,0,0,0.662587413,0.03962704,16.99,0.855316936,0.094425054,0.05245023,0.033690658,0.159264931,0.428024502,0.230091884,0.071975498,0.024502297,0.069966997,0.300990099,0.016171617,0.033333333,0.176237624,0.104290429,0.080858086,0.150165017,0.015511551,0.013531353,0.01320132,0.245920746,0,0.019783325,0.03626943,0.083843618,0.083843618,0.195949129,0.361281206,0.054639661,0.003768252,0.051813472,0.018370231,0.037211493,0.0089496,0.056105611,0.261276128,0.774736842,0.096117424,0.21969697,0.09375,0.021306818,0,0.073863636,0.48342803,0.040335254,0.168674699,0.249345207,0.25091671,0.13253012,0.124148769,0.234653465,0.041254125,38.2,34,16.06967841,6075020300
21,9,0,38,0,10,14.72,75,85,15,16,1.45,1043,375900,63469.58259,0.5512,25970.87,0.137044968,0.947316593,0.345833333,0.0725,0.443333333,0,0,0.025,0.665129167,0,0.487122558,0,0.007104796,0.285523979,0.135435169,16.99,0.855316936,0.094425054,0.072997634,0.208178439,0.220682663,0.325785738,0.129773572,0.030753633,0.01182832,0.121666667,0.239722222,0.020833333,0.049722222,0.160555556,0.180277778,0.058333333,0.1125,0.006944444,0.015555556,0.010555556,0.207371226,1,0.000519751,0.01039501,0.058731809,0.095634096,0.168399168,0.314449064,0.09043659,0.02027027,0.055613306,0.016632017,0.14033264,0,0.075913008,0.082888798,0.920792079,0.032224532,0.095114345,0.207380457,0.018711019,0,0.061330561,0.585239085,0.077873255,0.26745435,0.162728249,0.250268528,0.162191192,0.070354458,0.334444444,0.103333333,37.8,27,14.61439676,6075012402
21,9,0,38,0,10,14.72,75,85,15,16,1.66,1730,1428600,130765.547,0.424,25984.66,0.092224231,0.974437238,0.157760814,0.010743568,0.778343229,0,0,0.031382528,0.36771913,0,0.212092131,0,0,0.756238004,0.006238004,16.99,0.855316936,0.094425054,0.021411843,0.040481766,0.130812981,0.517229843,0.18534627,0.077952492,0.026764804,0.075487701,0.459994345,0.0299689,0.047780605,0.147299972,0.054000565,0.042974272,0.063047781,0.013570823,0.005371784,0.047215154,0.265355086,1,0.010963195,0.035238841,0.108848865,0.184808144,0.113938919,0.306577917,0.022317933,0.012529366,0.104150352,0.023884103,0.062646829,0,0.057013575,0.248868778,0.676363636,0.060570535,0.361860102,0.017194216,0.036733099,0.010941774,0.008987886,0.497850723,0.028702163,0.163061564,0.205906822,0.227953411,0.197587354,0.154326123,0.14612525,0.03288533,31.3,34,16.29943125,6075012902
21,9,0,38,0,10,14.72,75,85,15,16,1.62,2386,797600,160132.8614,0.4177,8930.659,0,0.922436231,0.20365212,0.149489322,0.472609099,0.007118539,0.008047044,0.081089446,0.700045338,0,0.597615499,0,0.007451565,0.348733234,0.046199702,16.99,0.855316936,0.094425054,0.100515464,0.146170839,0.223490427,0.346097202,0.11377025,0.044918999,0.025036819,0.112039616,0.253791396,0.002785515,0,0.239863819,0.212318168,0.034354689,0.097493036,0.005571031,0,0.004642526,0.350968703,0.316666667,0.008465011,0.013544018,0.110045147,0.101015801,0.072799097,0.353273138,0.080699774,0.013544018,0.082392777,0.078442438,0.044018059,0,0.143039591,0.391443167,0.954323002,0.155102041,0.213411079,0.257725948,0.057142857,0.005247813,0.047813411,0.258892128,0.084886128,0.301587302,0.185645273,0.147688061,0.121463078,0.153899241,0.200361011,0.136101083,37.9,28,14.74153166,6075018000
21,9,0,38,0,10,14.72,75,85,15,16,3.56,849,501900,86157.23757,0.4719,13091.21,0.141176471,0.889586604,0.688937228,0.073026725,0.150093226,0,0,0.009633313,0.491279437,0,0.28839779,0,0,0.632044199,0.079558011,16.99,0.855316936,0.094425054,0.278861789,0.277642276,0.188617886,0.18495935,0.049186992,0.020731707,0,0.045680547,0.148539466,0.003418272,0.029521442,0.16159105,0.171224363,0.081727781,0.168427595,0.045059043,0.045680547,0.048788067,0.845303867,1,0.054117647,0.023529412,0.015882353,0.033529412,0.167058824,0.161764706,0.081176471,0.011764706,0.120588235,0.074705882,0.150588235,0,0.142992424,0.558712121,0.784745763,0.03686088,0.50059453,0.023781213,0.145065398,0.012485137,0,0.281212842,0.028395062,0.248765432,0.167901235,0.282098765,0.166049383,0.085185185,0.34462399,0.127408328,42.3,30,12.48333333,6075023300
21,9,0,38,0,10,14.72,75,85,15,16,2.28,1053,699100,88610.0411,0.4894,30124.99,0.205586592,0.871639202,0.16962722,0.379534651,0.407055291,0,0,0.023517638,0.660522287,0,0.463300059,0,0,0.478567234,0.058132707,16.99,0.855316936,0.094425054,0.081632653,0.173631357,0.209264658,0.309037901,0.164237123,0.035633301,0.026563006,0.055541656,0.228171128,0.011008256,0.03502627,0.188391293,0.089817363,0.078308732,0.141606205,0.034275707,0.031023267,0.070552915,0.525543159,1,0.020895522,0.027860697,0.073134328,0.076616915,0.191044776,0.32039801,0.030348259,0.019402985,0.051741294,0.027860697,0.123880597,0,0.045403587,0.25,0.867713004,0.03125,0.293346774,0.149193548,0.044354839,0.013608871,0.043850806,0.396169355,0.01508845,0.251300728,0.298126951,0.274193548,0.121748179,0.033818939,0.376948633,0.075645285,37.9,26,14.87333981,6075015801
21,9,0,38,0,10,14.72,75,85,15,16,1.72,821,546100,76510.93255,0.6794,29576.13,0.135434412,0.954336735,0.452136515,0.13554384,0.329078801,0.005965594,0.004994451,0.054938957,0.66552802,0,0.559289019,0,0,0.277818359,0.132943755,16.99,0.855316936,0.094425054,0.150546539,0.222424644,0.261510434,0.25736999,0.077343491,0.01623054,0.014574362,0.0690899,0.191592675,0.005965594,0.020948946,0.170782464,0.197419534,0.106825749,0.144145394,0.028856826,0.009572697,0.031354051,0.285853421,0.97716895,0.032344293,0.012563486,0.075113606,0.042502005,0.214381182,0.195669607,0.049452018,0.012296177,0.109329056,0.025126971,0.201550388,0,0.222747918,0.081566995,0.80974478,0.024488698,0.143702906,0.336114101,0.047093649,0,0.068891281,0.371636168,0.090758621,0.351172414,0.197793103,0.204413793,0.096551724,0.040275862,0.485987791,0.091981132,42.9,24,13.69161974,6075017601
21,9,0,38,0,10,14.72,75,85,15,16,1.83,838,673000,71117.35395,0.5744,32237.86,0.155727156,0.886660589,0.192862293,0.041456381,0.463950973,0.011715934,0.014419611,0.07444124,0.699485554,0,0.461168385,0.006185567,0.004123711,0.342955326,0.164948454,16.99,0.855316936,0.094425054,0.247791424,0.187028658,0.206205559,0.259211377,0.065718595,0.029304029,0.004740358,0.070295602,0.245854362,0.012617159,0.048305696,0.204397981,0.143294881,0.051550108,0.130497477,0.02739726,0.010273973,0.021629416,0.267010309,0.852631579,0.023989034,0.009938314,0.029814942,0.046607265,0.163468129,0.283755997,0.061000685,0.013708019,0.080191912,0.023646333,0.210760795,0.022275531,0.109001837,0.182792407,0.911222781,0.016151203,0.231271478,0.164948454,0.008247423,0.014089347,0.082474227,0.451546392,0.060076842,0.183024799,0.268948655,0.183374083,0.186517639,0.118057981,0.428622927,0.174297044,38.9,30,13.15880198,6075020100
21,9,0,38,0,10,14.72,75,85,15,16,1.71,1800,851800,120241.0286,0.4524,19655.64,0.02507837,0.977972141,0.125835189,0.025389755,0.751447661,0,0,0.034521158,0.413710944,0,0.350857143,0,0,0.632380952,0.016761905,16.99,0.855316936,0.094425054,0.023380419,0.078178276,0.25523624,0.338772528,0.195567462,0.092303945,0.01656113,0.019599109,0.249888641,0.019376392,0.058129176,0.234966592,0.15701559,0.067706013,0.127394209,0.014476615,0.004008909,0.019821826,0.243047619,1,0.00662471,0.039748261,0.065915866,0.142762504,0.23153362,0.230539914,0.041735674,0.011262007,0.075521696,0.03610467,0.077840344,0.007287181,0.034571534,0.227289445,0.67961165,0.068050357,0.56753998,0.046954747,0.054100034,0.014630827,0.017693093,0.231030963,0.033223804,0.161372764,0.282949982,0.166484118,0.20335889,0.093464768,0.2155902,0.08285078,40.8,34,15.92523137,6075020402
21,9,0,38,0,10,14.72,75,85,15,16,2.66,1809,719800,136756.2145,0.4507,23521.45,0.067761807,0.933835395,0.159748667,0.036176695,0.562452399,0,0.005140899,0.037699924,0.615857144,0,0.239814337,0.003610108,0,0.697266632,0.059308922,16.99,0.855316936,0.094425054,0.126249086,0.154033634,0.195466732,0.292956373,0.171825494,0.049475993,0.009992688,0.064546839,0.281797411,0,0.023229246,0.207159177,0.154607768,0.041698401,0.072734196,0.043031226,0.016565118,0.042840823,0.502320784,0.838028169,0.055299539,0.013248848,0.079781106,0.056163594,0.134792627,0.262672811,0.078052995,0.010656682,0.059043779,0.042914747,0.13047235,0.005760369,0.037717122,0.398014888,0.851620948,0.071678322,0.321386946,0.095862471,0.048368298,0.004370629,0.106060606,0.34527972,0.0608914,0.233521657,0.248587571,0.207470182,0.125549278,0.104205901,0.218320611,0.127671756,34.9,30,14.62393371,6075022801
21,9,0,38,0,10,14.72,75,85,15,16,2.85,1229,889400,104333.6463,0.5271,20969.08,0.157534247,0.972413793,0.13163482,0.039915074,0.604246285,0.003397028,0,0.044585987,0.582912266,0,0.280125196,0,0,0.719874804,0,16.99,0.855316936,0.094425054,0.207647371,0.205523101,0.206054169,0.265533723,0.084970791,0.019649495,0.010621349,0.067091295,0.226751592,0.033121019,0.053078556,0.180467091,0.110403397,0.068789809,0.126963907,0.005944798,0.036518047,0.045010616,0.456964006,0.98630137,0.074468085,0.018617021,0.052304965,0.053191489,0.17464539,0.173758865,0.054078014,0.008865248,0.088652482,0.050531915,0.17464539,0.019503546,0.073913043,0.24057971,0.578313253,0.046973803,0.289069557,0.10298103,0.028003613,0.007226739,0.082204155,0.401987353,0.031279621,0.16492891,0.202843602,0.276777251,0.184834123,0.10521327,0.471834625,0.131782946,37,34,13.42591609,6075022802
21,9,0,38,0,10,14.72,75,85,15,16,3.02,561,427900,47810.21332,0.5081,24137.63,0.403092784,0.815129812,0.158988644,0.559460039,0.116134562,0,0.058281551,0.05249625,0.639101829,0,0.133160957,0,0,0.866839043,0,16.99,0.855316936,0.094425054,0.170557229,0.298192771,0.356927711,0.138177711,0.02560241,0,0.010542169,0.081851296,0.173773302,0.004499679,0.027855153,0.128133705,0.076494536,0.044782516,0.113563317,0.084636812,0.055067495,0.100492822,0.627020039,1,0.06534871,0.073036793,0.020318506,0.049972543,0.202635914,0.095551895,0.075782537,0.004393191,0.136738056,0.127951675,0.075233388,0.005491488,0.02274163,0.328490208,0.815384615,0.014068655,0.496904896,0.02363534,0.123241418,0,0.02813731,0.31401238,0.076484018,0.258561644,0.130707763,0.228310502,0.099315068,0.145547945,0.545103921,0.077137347,28,34,12.83283133,6075023102
21,9,0,38,0,10,14.72,75,85,15,16,2.04,2266,1002600,186990.4463,0.4444,15456,0.010590015,0.924635332,0.189230769,0.011076923,0.726153846,0.002461538,0,0.049538462,0.433845586,0,0.272155877,0,0,0.709616593,0.01822753,16.99,0.855316936,0.094425054,0.010021475,0.057981389,0.12920544,0.424481031,0.249105225,0.072297781,0.056907659,0.034461538,0.221846154,0.023076923,0.025846154,0.248923077,0.143692308,0.054769231,0.141538462,0.017230769,0.014153846,0.023692308,0.415461974,1,0.024101665,0.020595968,0.065731814,0.054776512,0.152059597,0.411481157,0.093777388,0.006573181,0.069675723,0.020595968,0.044697634,0.003943909,0.091894977,0.466324201,0.784577723,0.086145648,0.504884547,0.053285968,0.04973357,0.021758437,0.096358792,0.174511545,0.090379009,0.224003887,0.281827017,0.138969874,0.116618076,0.132167153,0.138153846,0.051076923,40.4,30,16.57372942,6075022704
21,9,0,38,0,10,14.72,75,85,15,16,1.56,1500,575700,106580.0088,0.6086,30098.22,0.166144201,0.94909688,0.320946876,0.056427195,0.58271401,0,0,0.02504817,0.553405115,0.004854369,0.595322154,0,0,0.376434245,0.005736981,16.99,0.855316936,0.094425054,0.109305761,0.094239291,0.245790251,0.355096012,0.163367799,0.017725258,0.014475628,0.027800716,0.268097991,0.149738508,0.13790256,0.131571704,0.078998073,0.071841453,0.093586568,0.01431324,0.002477291,0,0.281553398,1,0,0.029411765,0.096309112,0.057670127,0.215109573,0.224913495,0.023068051,0.007497116,0.19550173,0.031141869,0.098039216,0.006343714,0.089959839,0.108032129,0.676579926,0.14661215,0.140771028,0.226635514,0.075934579,0.030957944,0,0.370911215,0.128678987,0.217659138,0.292265572,0.091718001,0.215605749,0.054072553,0.442554378,0.071109872,50.6,26,14.74475628,6075015500
21,9,0,38,0,10,14.72,75,85,15,16,3.35,1235,716900,93306.78408,0.4495,25706.85,0.076690212,0.8684379,0.23185875,0.089445091,0.426076834,0.006014746,0,0.04734187,0.714716571,0,0.103065884,0,0,0.874755382,0.015655577,16.99,0.855316936,0.094425054,0.188250653,0.237597911,0.269451697,0.197650131,0.081462141,0.016710183,0.008877285,0.067520373,0.193247963,0.011059371,0.034924331,0.172681412,0.165308498,0.063445867,0.102444703,0.045207606,0.02774544,0.053938688,0.646444879,0.975961538,0.066347217,0.030224843,0.026907482,0.098783634,0.226686325,0.121267969,0.057132326,0.012163656,0.075930704,0.053077774,0.142277921,0.00589753,0.035242291,0.492133417,0.734015345,0.066841908,0.427337589,0.024784078,0.074727751,0,0.013894104,0.382275629,0.008853119,0.25915493,0.122334004,0.238229376,0.235412475,0.106237425,0.387077998,0.162592161,38,34,13.29556136,6075025403
21,9,0,38,0,10,14.72,75,85,15,16,3.15,1506,578300,80688.29717,0.3444,16307.17,0.055417701,0.907145323,0.569905956,0.023615465,0.241588297,0,0,0.01922675,0.594697073,0,0.153846154,0,0,0.830374753,0.015779093,16.99,0.855316936,0.094425054,0.24828496,0.200527704,0.260158311,0.227704485,0.046174142,0.012401055,0.00474934,0.084430512,0.150261233,0.016718913,0.064994775,0.145872518,0.100522466,0.087565308,0.226123302,0.032601881,0.026541275,0.040543365,0.794871795,1,0.035768645,0.034627093,0.025494673,0.096270928,0.150304414,0.162100457,0.036910198,0.033105023,0.121765601,0.077625571,0.178462709,0,0.009765625,0.607421875,0.643086817,0.064814815,0.584104938,0,0.091435185,0.003858025,0,0.252314815,0,0.16790429,0.150990099,0.314768977,0.130363036,0.202557756,0.342946708,0.065412748,44.7,37,12.86939314,6075026302
21,9,0,38,0,10,14.72,75,85,15,16,4.13,1703,601400,84071.70418,0.4062,31679.77,0.111737089,0.879732739,0.569950172,0.019547719,0.190302798,0.000766577,0,0.023955539,0.599773744,0.007234727,0.235530547,0,0,0.736334405,0.020900322,16.99,0.855316936,0.094425054,0.241650828,0.333152321,0.263100733,0.117567201,0.036383383,0.007059462,0.001086071,0.076274435,0.130893062,0.020314297,0.050019164,0.129168264,0.173438099,0.084131851,0.11786125,0.07608279,0.036795707,0.052127252,0.856109325,1,0.056540084,0.066244726,0.015189873,0.059493671,0.148945148,0.112236287,0.072151899,0.002109705,0.151898734,0.124894515,0.084810127,0.012236287,0.077835434,0.544848036,0.663945578,0.013750593,0.509720247,0.007112376,0.115694642,0,0,0.353722143,0.008173077,0.276442308,0.186538462,0.196634615,0.139903846,0.182692308,0.420756547,0.124151309,42.1,33,12.32147706,6075026303
21,9,0,38,0,10,14.72,75,85,15,16,2.07,1966,1031600,159085.5905,0.4802,10464.61,0,0.967223861,0.201373896,0.021589794,0.700098135,0.004317959,0,0.02296369,0.465833289,0,0.225718194,0,0,0.747378021,0.012311902,16.99,0.855316936,0.094425054,0.014988167,0.036813042,0.119379437,0.398632658,0.224822509,0.13910071,0.066263476,0.112463199,0.262414132,0.039450442,0.037095191,0.128361138,0.109519136,0.050834151,0.118743867,0.04141315,0.010794897,0.043179588,0.436388509,1,0.016943409,0.038292104,0.038630973,0.088783463,0.299220603,0.244662826,0.037953236,0.014232464,0.110809895,0.042019654,0.04100305,0,0.0679983,0.444538887,0.676864245,0.088336784,0.416149068,0.071773637,0.052449965,0.006901311,0.045548654,0.291235335,0.010598032,0.208554126,0.204390613,0.265329296,0.168433005,0.118849357,0.153483808,0.026496565,34.1,34,16.97054957,6075030102
21,9,0,38,0,10,14.72,75,85,15,16,2.53,1835,990800,151010.5219,0.4701,20961.73,0.042741341,0.987766714,0.431732503,0.028683822,0.465497459,0,0,0.051139158,0.592954619,0.007575758,0.13047138,0,0,0.806818182,0.049242424,16.99,0.855316936,0.094425054,0.109807887,0.065925177,0.153286148,0.35247725,0.181193124,0.091203236,0.046107179,0.045730208,0.207179151,0.037370923,0.029667268,0.159318145,0.125881003,0.118505163,0.132601213,0.020652352,0.003769874,0.040157351,0.571127946,1,0.055011521,0.02937788,0.031394009,0.10109447,0.303571429,0.190380184,0.043202765,0.025633641,0.090725806,0.045506912,0.055299539,0,0.075486381,0.527237354,0.665682657,0.083083383,0.443611278,0.050089982,0.098680264,0,0.022195561,0.282243551,0.012103369,0.164213281,0.2260386,0.238469087,0.243375859,0.098462545,0.225678359,0.035407015,39.2,33,15.60020222,6075030301
21,9,0,38,0,10,14.72,75,85,15,16,2.88,2064,906500,165073.5497,0.4318,18106.49,0.030364372,0.926785714,0.481659075,0.005514265,0.452169743,0,0,0.037161352,0.561583644,0,0.125,0,0,0.850828729,0.024171271,16.99,0.855316936,0.094425054,0.061409179,0.077892696,0.183581125,0.453781513,0.123787977,0.082417582,0.017129929,0.092783505,0.158954687,0.023735315,0.05466315,0.113162311,0.128746104,0.07624071,0.186286262,0.052984896,0.031167586,0.043155119,0.682320442,1,0.029865125,0.094412331,0.035645472,0.094412331,0.231213873,0.188342967,0.078516378,0.026493256,0.070327553,0.043834297,0.088150289,0,0.009575923,0.7749658,0.6619594,0.089985486,0.476536043,0.032414127,0.073052733,0.004837929,0.009675859,0.301886792,0.012759171,0.144072302,0.20414673,0.294524189,0.205209995,0.106858054,0.224406617,0.080795972,42.9,34,15.57530705,6075030302
